Project_ID,Project_Name,Project_Type,Scope_Complexity,Estimated_Cost_USD,Resource_Allocation_Score,Risk_Assessment_Score,Environmental_Impact_Score,Historical_Cost_Deviation_%,Stakeholder_Priority_Score,Time_Estimate_Days,Feasibility_Label,Scope_Complexity_Numeric,Unnamed: 13,Unnamed: 14,Engineered_Area,Site_Prep_Planned_Cost,Site_Prep_Planned_Days,Site_Prep_Stage_Risk,Foundations_Planned_Cost,Foundations_Planned_Days,Foundations_Stage_Risk,Structure_Planned_Cost,Structure_Planned_Days,Structure_Stage_Risk,Systems_Planned_Cost,Systems_Planned_Days,Systems_Stage_Risk,Finishing_Planned_Cost,Finishing_Planned_Days,Finishing_Stage_Risk
P1633,Smart Solar Grid,Building,Medium,3710241,56,98,38,7.08,0.72,146,Feasible,2,,,1410.74,243208.86,11,82.89,590276.83,20,100.0,914004.86,36,86.96,943237.32,36,100.0,1019513.13,42,39.64
P1634,Smart Solar Grid,Road,Medium,4433803,63,87,81,8.33,0.89,134,Not Feasible,2,,,13476.59,962775.58,46,100.0,789421.29,26,100.0,1179084.0,28,66.75,456646.05,17,55.43,1045876.08,17,48.11
P1635,Urban Flyover,Bridge,Low,2142953,78,73,97,1.22,0.87,382,Not Feasible,1,,,429.21,126926.75,28,54.3,490042.7,112,100.0,933434.81,149,100.0,256673.61,53,48.39,335875.13,40,22.76
P1636,Industrial Complex,Power Plant,Medium,4961352,68,85,91,8.1,0.77,484,Borderline,2,,,624.05,413268.24,60,70.52,582036.08,75,88.32,934369.47,80,53.75,2524120.84,182,100.0,507557.38,87,100.0
P1637,Urban Flyover,Water Infra,High,4978702,68,72,31,4.81,0.54,560,Not Feasible,3,,,2193.18,614667.15,87,81.46,917299.55,129,100.0,2050565.17,173,40.59,977758.61,91,54.79,418411.51,80,80.65
P1638,Highway Expansion,Building,Low,5059175,51,63,45,4.51,0.96,417,Feasible,1,,,1606.72,269720.89,27,54.41,589184.53,54,100.0,1469269.97,96,42.22,1312457.08,110,75.61,1418542.53,130,30.83
P1639,Highway Expansion,Bridge,High,1326916,90,59,46,4.24,0.73,384,Feasible,3,,,223.73,79428.59,29,48.68,257291.99,102,98.12,641226.43,132,91.99,163486.87,64,35.69,185482.12,57,20.52
P1640,Highway Expansion,Water Infra,Low,4597706,94,99,48,5.09,0.68,480,Not Feasible,1,,,1863.71,580506.02,77,100.0,776699.71,106,100.0,1828184.6,144,69.86,1092498.3,94,77.78,319817.38,58,91.91
P1641,Urban Flyover,Water Infra,Medium,5506554,64,84,34,9.45,0.81,253,Feasible,2,,,2521.2,790413.86,36,96.75,893137.74,59,100.0,2059143.09,80,46.62,1257130.22,48,78.07,506729.09,29,87.75
P1642,Industrial Complex,Water Infra,Medium,1605409,52,96,65,5.48,0.84,560,Not Feasible,2,,,658.33,229851.93,88,100.0,288100.17,115,100.0,703549.45,187,58.77,263219.53,92,84.23,120687.91,78,91.74
P1643,Highway Expansion,Power Plant,Low,2074135,60,42,20,9.53,0.61,195,Feasible,1,,,242.39,131284.32,27,34.9,278011.42,33,47.15,317468.48,36,27.69,1140921.0,66,54.73,206449.79,33,45.53
P1644,Smart Solar Grid,Road,Medium,3989179,95,32,79,1.8,0.92,149,Feasible,2,,,5741.2,984121.63,47,53.68,639970.1,26,43.66,994867.26,36,30.05,544642.63,18,17.45,825577.38,21,15.16
P1645,Highway Expansion,Power Plant,High,6050405,79,55,76,7.24,0.64,558,Feasible,3,,,697.2,352475.66,66,46.14,791191.96,94,59.7,1088998.99,97,38.08,2965672.18,229,72.05,852066.22,72,59.02
P1646,Dam Reinforcement,Water Infra,Medium,2725690,89,86,22,8.12,0.59,459,Feasible,2,,,1232.03,342223.91,78,98.0,487157.65,104,100.0,1016549.98,141,49.87,634286.41,81,74.94,245472.04,55,90.8
P1647,Smart Solar Grid,Bridge,Low,4280772,67,53,37,6.79,0.7,245,Borderline,1,,,700.82,300862.29,14,39.91,878263.67,66,88.02,1848427.49,96,81.35,677680.48,39,36.47,575538.08,30,19.25
P1648,Smart Solar Grid,Power Plant,High,6809041,97,82,71,6.07,0.87,203,Feasible,3,,,952.55,437425.75,24,72.69,988508.59,36,87.06,1153589.89,35,53.2,3513827.37,83,100.0,715689.39,25,91.52
P1649,Smart Solar Grid,Bridge,High,5157893,51,99,79,5.65,0.98,173,Feasible,3,,,912.37,463970.51,14,81.37,1096966.76,43,100.0,2280538.4,67,100.0,649319.94,24,71.92,667097.39,25,30.51
P1650,Highway Expansion,Power Plant,Low,6087268,81,72,53,8.61,0.9,485,Feasible,1,,,899.15,451032.22,51,58.84,873240.68,87,78.19,956684.01,82,49.63,3112966.68,206,92.18,693344.41,59,81.16
P1651,Smart Solar Grid,Road,High,1403119,57,89,79,8.22,0.97,402,Borderline,3,,,3180.25,358441.88,142,100.0,217694.08,71,100.0,364052.73,84,67.53,178524.21,48,47.2,284406.1,57,55.76
P1652,Dam Reinforcement,Road,High,6329868,71,87,45,1.22,0.57,459,Feasible,3,,,18434.82,1616377.48,145,100.0,935401.64,87,100.0,1709319.32,106,72.69,620835.77,65,59.25,1447933.79,56,45.71
P1653,Urban Flyover,Power Plant,Low,5166769,55,78,91,8.49,0.54,562,Not Feasible,1,,,637.71,268742.66,57,60.81,581716.19,103,84.7,807845.01,95,57.4,2829644.23,203,99.8,678820.92,103,87.29
P1654,Dam Reinforcement,Power Plant,High,5320295,61,71,38,4.14,0.78,382,Borderline,3,,,611.91,458498.89,55,56.34,672684.92,66,81.6,929358.39,72,47.27,2690692.72,126,94.63,569060.08,63,75.17
P1655,Industrial Complex,Road,Medium,1402732,96,95,41,2.54,0.65,543,Not Feasible,2,,,4452.05,302605.44,189,100.0,208259.17,79,100.0,367992.22,126,91.77,201785.7,72,55.51,322089.47,76,46.14
P1656,Smart Solar Grid,Bridge,Medium,1506079,89,40,52,8.7,0.91,479,Not Feasible,2,,,241.21,102740.29,34,29.72,313908.88,119,65.85,622213.39,184,59.11,243651.42,71,28.09,223565.02,72,17.23
P1657,Dam Reinforcement,Road,Low,2950013,85,47,57,4.32,0.84,341,Not Feasible,1,,,5368.74,665351.91,130,81.93,447750.4,53,62.53,779490.5,82,38.68,409063.21,43,26.25,648356.98,34,25.61
P1658,Highway Expansion,Power Plant,High,3623836,64,81,54,8.08,0.99,447,Feasible,3,,,506.8,193963.56,53,64.09,406045.69,72,86.41,543936.3,88,50.34,2045231.16,172,100.0,434659.29,62,99.47
P1659,Industrial Complex,Bridge,High,2132658,77,75,86,2.63,0.63,121,Borderline,3,,,340.27,148979.78,14,53.18,444217.45,29,100.0,907712.37,46,100.0,342145.35,18,47.69,289603.05,15,24.51
P1660,Dam Reinforcement,Power Plant,Medium,2985209,98,73,29,0.04,0.74,517,Feasible,2,,,459.02,253408.11,64,60.14,307379.86,85,79.76,555183.76,95,45.95,1523960.39,179,99.62,345276.87,94,79.53
P1661,Smart Solar Grid,Building,Medium,5322626,94,51,34,4.95,0.75,513,Not Feasible,2,,,1901.93,370715.24,33,40.15,572972.34,67,87.38,1593589.6,98,43.14,1578328.51,143,53.95,1207020.31,172,30.38
P1662,Highway Expansion,Power Plant,Low,1656951,67,82,30,1.0,0.62,425,Not Feasible,1,,,252.46,123174.34,63,63.23,186227.54,83,94.15,329808.24,72,52.18,781540.46,143,100.0,236200.41,64,93.54
P1663,Smart Solar Grid,Road,Medium,1011303,51,88,43,7.54,0.8,265,Borderline,2,,,1999.92,275185.77,82,100.0,150716.62,51,100.0,268875.64,66,71.06,102791.36,35,53.07,213733.61,32,36.31
P1664,Industrial Complex,Water Infra,Low,2210209,62,59,96,2.76,0.72,137,Feasible,1,,,927.34,273197.99,24,70.91,379995.01,34,84.63,942578.23,36,32.71,418029.39,24,51.13,196408.39,19,55.61
P1665,Dam Reinforcement,Road,High,4479591,94,37,23,4.44,0.72,135,Not Feasible,3,,,8698.06,1175345.12,45,65.14,685781.97,24,48.57,1096515.7,33,29.89,540393.66,17,21.02,981554.54,17,20.38
P1666,Smart Solar Grid,Road,Medium,6492570,64,86,32,0.87,0.68,427,Feasible,2,,,18419.42,1426988.27,152,100.0,1133830.61,74,100.0,1784200.81,97,82.1,664874.33,51,46.39,1482675.98,53,43.92
P1667,Industrial Complex,Bridge,High,6203916,69,49,92,2.87,0.51,572,Feasible,3,,,1362.8,357123.28,46,35.87,1433108.09,184,81.03,2758341.1,200,75.32,734964.08,78,30.93,920379.45,63,21.85
P1668,Highway Expansion,Building,Medium,3366610,78,54,76,7.81,0.76,555,Borderline,2,,,1556.61,124074.79,38,46.77,500417.78,78,93.81,866829.6,113,36.38,999055.67,158,62.66,876232.15,168,30.38
P1669,Dam Reinforcement,Bridge,Medium,5180303,91,48,56,1.52,0.67,278,Feasible,2,,,997.95,435137.81,18,37.07,1082738.36,77,78.58,2249293.48,100,72.52,669649.46,42,33.68,743483.89,42,18.15
P1670,Dam Reinforcement,Power Plant,High,2068199,78,34,67,6.47,0.5,459,Borderline,3,,,327.99,108160.92,48,28.77,272132.77,89,37.37,384155.26,74,21.42,1068895.97,161,43.95,234854.08,86,38.49
P1671,Industrial Complex,Water Infra,High,5917339,52,56,90,9.17,0.65,526,Not Feasible,3,,,2675.19,718965.6,87,64.06,1015577.61,110,76.42,2273789.8,159,30.91,1396763.55,98,52.78,512242.44,73,55.83
P1672,Dam Reinforcement,Road,Medium,5176224,68,69,20,6.8,0.64,471,Feasible,2,,,16248.75,1150743.02,169,100.0,1016326.88,87,82.96,1320533.07,107,61.79,580872.84,51,44.52,1107748.2,58,38.37
P1673,Highway Expansion,Water Infra,Low,5684346,52,55,79,8.11,0.7,417,Feasible,1,,,2233.47,791653.07,87,65.55,1006828.37,88,70.8,2347582.53,116,34.5,1244088.4,73,46.32,294193.63,53,57.84
P1674,Highway Expansion,Water Infra,Medium,1458298,63,56,31,1.09,0.57,328,Not Feasible,2,,,734.86,165269.55,58,68.19,261944.59,69,77.07,596503.54,105,34.04,324662.74,52,48.01,109917.58,44,52.69
P1675,Dam Reinforcement,Power Plant,Medium,2047343,89,91,40,2.51,0.75,565,Feasible,2,,,258.02,181280.93,58,73.61,249580.97,101,100.0,344176.83,91,60.05,972590.26,209,100.0,299714.0,104,98.4
P1676,Smart Solar Grid,Power Plant,Medium,6719720,53,79,30,8.95,0.85,324,Feasible,2,,,1066.53,531489.34,36,65.37,734746.1,58,87.04,1142979.72,56,54.23,3536567.88,136,100.0,773936.97,38,85.36
P1677,Smart Solar Grid,Water Infra,High,1105228,60,71,63,7.15,0.82,232,Not Feasible,3,,,511.0,144393.65,40,89.7,205055.56,57,97.85,470490.76,72,39.55,187355.23,36,63.12,97932.8,27,64.78
P1678,Highway Expansion,Road,High,5620650,80,58,77,6.4,0.9,297,Feasible,3,,,16495.86,1149341.2,101,97.31,946875.62,54,77.91,1514116.24,72,53.12,845651.98,38,38.61,1164664.97,32,23.05
P1679,Smart Solar Grid,Power Plant,Medium,2755692,92,68,63,6.64,0.73,580,Not Feasible,2,,,390.2,167380.97,67,55.35,330077.66,103,76.16,540455.41,127,38.69,1343780.87,202,90.45,373997.09,81,79.35
P1680,Industrial Complex,Road,High,1884056,81,89,97,4.14,0.76,328,Feasible,3,,,3309.77,468688.58,123,100.0,340174.26,54,100.0,520590.58,77,72.3,194584.26,34,51.19,360018.32,40,46.49
P1681,Urban Flyover,Power Plant,High,2730228,76,70,53,0.45,0.91,243,Borderline,3,,,396.23,201037.99,29,53.1,360784.64,44,78.89,492213.14,38,44.39,1285281.86,87,98.55,390910.37,44,75.06
P1682,Dam Reinforcement,Road,Low,2946793,79,62,44,7.84,0.71,134,Feasible,1,,,5550.85,736661.74,47,100.0,511490.0,25,79.47,721553.02,30,53.56,303534.59,14,35.54,673553.65,18,29.67
P1683,Industrial Complex,Road,Low,2569123,92,45,23,6.79,0.85,465,Borderline,1,,,4287.44,645372.38,160,77.25,385421.72,81,55.88,671995.17,99,42.94,287257.97,60,26.61,579075.76,65,22.32
P1684,Highway Expansion,Building,High,4279269,51,52,83,4.73,0.72,547,Not Feasible,3,,,1806.91,332234.95,47,41.81,550522.33,81,85.47,1245365.34,117,42.21,1025072.64,137,63.79,1126073.75,165,26.71
P1685,Urban Flyover,Power Plant,High,2726470,98,36,35,9.0,0.71,595,Feasible,3,,,306.21,209117.33,67,26.91,374884.95,94,40.31,443357.01,94,25.56,1375245.5,259,47.74,323865.22,82,39.47
P1686,Highway Expansion,Building,High,4340420,58,55,29,3.36,0.88,417,Feasible,3,,,1772.69,166074.26,31,45.19,630933.38,49,94.49,1391228.09,96,46.85,1219887.17,109,56.87,932297.11,132,31.61
P1687,Urban Flyover,Water Infra,Low,1048874,77,41,85,2.94,0.59,164,Feasible,1,,,496.08,138381.36,27,47.37,204353.37,35,55.09,391644.01,52,26.69,231571.72,30,38.47,82923.54,21,37.38
P1688,Industrial Complex,Road,High,2622572,80,34,54,8.73,0.67,213,Borderline,3,,,7163.7,556936.28,67,60.51,479893.75,42,41.91,692621.52,51,30.73,330790.95,31,18.99,562329.5,22,17.85
P1689,Urban Flyover,Road,Medium,4220281,83,98,25,7.97,0.61,226,Feasible,2,,,10068.48,889202.9,78,100.0,622446.31,38,100.0,1132329.24,49,76.82,570332.31,26,50.12,1005970.23,34,50.77
P1690,Smart Solar Grid,Bridge,Low,3689784,64,78,38,5.15,0.68,538,Feasible,1,,,794.57,221176.11,49,65.74,842788.49,130,100.0,1732070.64,221,100.0,480060.74,65,49.06,413688.03,73,25.85
P1691,Industrial Complex,Power Plant,High,1709662,97,55,78,1.31,0.62,397,Feasible,3,,,194.92,90391.98,56,45.3,233206.71,72,62.86,261879.35,70,34.68,940106.74,153,70.31,184077.22,46,61.84
P1692,Dam Reinforcement,Water Infra,High,6321129,74,34,72,2.15,0.79,247,Feasible,3,,,2657.06,880106.35,46,41.42,1122312.58,55,45.48,2337123.97,72,20.37,1365341.41,47,29.44,616244.69,27,33.29
P1693,Highway Expansion,Water Infra,Medium,5872554,85,51,27,6.56,0.9,577,Feasible,2,,,2951.35,653294.47,99,58.59,1108910.98,117,70.23,2303308.2,189,31.06,1397704.21,91,40.06,409336.13,80,55.06
P1694,Smart Solar Grid,Power Plant,Medium,1470452,57,42,97,3.85,0.89,578,Not Feasible,2,,,191.96,125117.17,87,32.73,168376.66,113,47.3,271720.65,114,27.11,747027.88,184,57.42,158209.64,80,45.44
P1695,Dam Reinforcement,Bridge,High,6672605,58,57,29,8.36,0.68,157,Feasible,3,,,1149.26,583414.61,11,42.57,1421799.16,46,97.22,2937315.87,62,85.91,897547.31,20,41.58,832528.04,19,17.71
P1696,Urban Flyover,Bridge,High,3139686,86,62,86,9.5,0.99,216,Feasible,3,,,503.73,260626.4,24,44.93,678332.32,60,100.0,1305826.74,77,97.27,422922.71,25,38.11,471977.83,30,19.55
P1697,Smart Solar Grid,Power Plant,High,3592670,97,52,57,8.06,0.8,317,Feasible,3,,,516.51,279951.21,37,42.05,510552.25,61,55.13,686543.92,54,33.54,1697451.58,130,69.63,418171.03,34,59.65
P1698,Dam Reinforcement,Road,Medium,5810833,94,47,48,3.78,0.7,311,Borderline,2,,,13251.63,1530752.23,124,82.65,913184.3,54,61.93,1557104.52,64,39.26,584349.54,32,29.88,1225442.41,37,21.28
P1699,Industrial Complex,Road,High,1442061,88,59,34,7.89,0.92,476,Not Feasible,3,,,2296.5,343511.87,172,95.11,266484.48,79,79.67,374159.26,110,49.96,149874.42,53,32.4,308030.97,62,37.85
P1700,Urban Flyover,Water Infra,High,4334732,81,55,42,3.51,0.86,126,Feasible,3,,,1966.81,584329.39,23,64.27,675359.52,30,72.4,1785516.64,33,34.66,994861.42,21,44.51,294665.04,19,59.17
P1701,Dam Reinforcement,Power Plant,High,4761675,66,45,65,1.67,0.87,163,Feasible,3,,,708.91,246570.08,23,38.52,660695.06,32,49.39,766750.59,30,28.97,2420071.21,57,59.84,667588.06,23,48.27
P1702,Urban Flyover,Road,Low,3261286,84,68,47,0.33,0.6,451,Feasible,1,,,10060.66,744312.75,165,100.0,578353.46,65,84.78,805555.38,104,54.24,441569.34,54,33.3,691495.08,63,42.35
P1703,Dam Reinforcement,Bridge,High,1488972,86,62,45,3.86,0.73,126,Feasible,3,,,307.44,91492.44,8,46.2,311253.86,33,100.0,688879.12,49,100.0,205773.3,20,37.81,191573.28,17,21.65
P1704,Highway Expansion,Power Plant,Low,2123994,68,55,29,9.04,0.93,313,Borderline,1,,,300.47,155248.92,36,45.99,204574.4,58,56.52,350781.36,53,38.69,1143488.88,119,75.02,269900.44,48,58.78
P1705,Industrial Complex,Water Infra,Medium,4081328,93,77,66,2.39,0.75,435,Feasible,2,,,1920.9,509843.07,82,92.45,685184.05,102,100.0,1558370.53,141,45.38,1017175.42,65,70.3,310754.93,46,72.29
P1706,Smart Solar Grid,Road,Medium,6371112,78,94,23,2.07,0.84,120,Borderline,2,,,10472.84,1670433.08,40,100.0,928432.12,20,100.0,1721482.42,30,86.27,786890.36,12,50.52,1263874.02,18,48.73
P1707,Dam Reinforcement,Road,Low,5098064,56,67,74,9.7,0.79,181,Borderline,1,,,9425.87,1180501.54,66,100.0,929635.7,30,84.11,1303962.53,41,54.98,562079.04,26,37.91,1121885.19,19,38.63
P1708,Urban Flyover,Bridge,Low,3617703,77,31,85,0.25,0.92,462,Feasible,1,,,606.64,312339.25,31,24.13,784555.09,116,49.64,1521689.54,183,47.53,501177.56,66,22.64,497941.56,65,11.05
P1709,Industrial Complex,Road,Low,1163038,58,35,86,7.86,0.64,208,Feasible,1,,,2324.94,245653.49,72,59.24,206101.32,37,45.24,323222.42,50,33.54,149076.73,25,20.85,238984.04,23,16.13
P1710,Smart Solar Grid,Road,High,6124795,77,75,26,3.21,0.79,137,Not Feasible,3,,,11536.17,1478702.04,45,100.0,918132.17,23,100.0,1688979.17,32,65.73,779692.09,19,46.14,1259289.53,19,35.45
P1711,Urban Flyover,Bridge,High,6411263,55,79,74,0.37,0.56,227,Borderline,3,,,1061.14,352455.7,16,60.72,1655609.69,61,100.0,2575482.26,86,100.0,968734.62,35,51.66,858980.73,29,30.97
P1712,Industrial Complex,Bridge,Medium,4963735,78,67,99,9.18,0.85,254,Feasible,2,,,1013.66,374419.66,21,50.01,1165803.48,68,100.0,2005541.44,97,100.0,623938.42,29,49.36,794032.0,38,25.39
P1713,Urban Flyover,Water Infra,Medium,2374572,66,47,50,1.4,0.87,490,Not Feasible,2,,,998.53,312223.94,87,55.1,412813.53,108,64.05,923400.49,156,28.24,541168.71,79,43.18,184965.34,60,44.44
P1714,Industrial Complex,Power Plant,Medium,3355874,65,56,93,5.52,0.52,429,Feasible,2,,,523.63,188475.07,43,42.73,381583.88,66,58.13,551369.0,72,39.6,1807467.23,167,71.41,426978.82,81,68.13
P1715,Smart Solar Grid,Road,Medium,1600530,72,70,38,2.74,0.84,186,Feasible,2,,,3341.84,377799.04,59,100.0,252040.15,35,93.9,383115.44,45,61.57,218941.94,26,42.78,368633.42,22,38.19
P1716,Smart Solar Grid,Road,Low,6421469,80,46,47,0.65,0.71,212,Borderline,1,,,19020.54,1390734.84,74,79.63,958037.22,38,58.84,1763186.93,47,39.54,839285.68,25,29.25,1470224.33,28,22.75
P1717,Urban Flyover,Bridge,High,4648966,52,91,47,0.5,0.56,257,Not Feasible,3,,,793.25,397951.09,24,71.44,941832.14,75,100.0,1976291.16,86,100.0,682984.14,39,52.7,649907.47,34,37.85
P1718,Industrial Complex,Water Infra,Low,2077833,70,58,38,1.16,0.71,308,Not Feasible,1,,,1055.42,314906.3,47,67.25,401527.08,75,80.95,870012.33,89,35.95,326024.6,52,51.83,165362.69,45,54.03
P1719,Dam Reinforcement,Road,Medium,3577640,75,87,39,0.71,0.6,178,Not Feasible,2,,,8515.72,833874.58,64,100.0,595499.52,28,100.0,952230.87,37,70.34,400329.09,24,50.3,795705.96,25,52.73
P1720,Smart Solar Grid,Water Infra,Medium,1435423,85,99,32,7.61,0.71,306,Not Feasible,2,,,568.31,144124.01,51,100.0,234201.58,72,100.0,627103.43,85,63.2,338839.9,62,87.0,91154.08,36,93.19
P1721,Dam Reinforcement,Building,Medium,2192929,91,51,96,4.86,0.69,354,Feasible,2,,,695.09,138218.86,39,45.39,321607.69,57,85.64,644593.63,64,40.67,656938.65,88,56.82,431570.18,106,26.48
P1722,Dam Reinforcement,Bridge,High,1323390,86,35,62,3.43,0.87,188,Not Feasible,3,,,203.82,77383.39,15,26.19,311744.61,50,62.82,562488.42,65,52.24,169143.94,30,23.4,202629.64,29,10.35
P1723,Highway Expansion,Road,Low,2664221,71,55,30,4.18,0.89,566,Feasible,1,,,4229.72,698237.76,196,88.79,384238.86,90,74.53,719906.38,128,49.17,256489.42,79,28.7,605348.58,72,33.81
P1724,Urban Flyover,Water Infra,Medium,5068316,91,68,67,9.29,0.8,217,Borderline,2,,,2403.71,621738.4,36,86.44,769311.21,50,93.67,2112030.09,70,40.56,1184300.16,38,55.26,380936.15,24,64.07
P1725,Urban Flyover,Power Plant,High,2656671,61,41,34,9.11,0.51,127,Feasible,3,,,323.16,249013.59,17,33.79,351818.53,26,45.79,391275.62,23,25.51,1409152.39,45,54.75,255410.87,17,45.16
P1726,Urban Flyover,Water Infra,High,6681635,91,43,36,7.16,0.97,581,Feasible,3,,,3133.59,824082.68,105,53.75,1028560.07,142,60.37,2907589.69,155,22.66,1469883.66,99,37.06,451518.89,80,41.16
P1727,Industrial Complex,Water Infra,Low,1138563,62,51,73,8.85,0.84,430,Feasible,1,,,465.64,141891.1,80,58.32,217384.6,103,66.92,407544.4,123,32.74,272355.01,78,44.55,99387.89,46,52.47
P1728,Smart Solar Grid,Building,Medium,1783066,60,80,69,3.2,0.52,253,Feasible,2,,,617.94,78530.15,27,65.2,263508.71,28,100.0,567861.27,46,61.38,525096.07,68,95.18,348069.8,84,46.89
P1729,Smart Solar Grid,Road,Low,2554623,65,52,47,3.81,0.91,504,Feasible,1,,,6577.37,538222.78,194,91.14,422322.79,87,67.76,725404.12,102,47.06,324918.95,58,30.07,543754.35,63,23.96
P1730,Highway Expansion,Road,Low,5899856,57,77,23,6.14,0.6,175,Feasible,1,,,12933.36,1603332.12,56,100.0,929470.05,32,100.0,1556151.99,44,67.14,675322.37,20,40.96,1135579.47,22,38.08
P1731,Highway Expansion,Bridge,Low,5055957,89,79,41,6.24,0.79,479,Feasible,1,,,1080.53,325931.16,42,64.57,931086.03,129,100.0,2359164.32,186,100.0,711266.58,59,55.08,728508.9,62,29.21
P1732,Highway Expansion,Water Infra,Low,1597897,89,42,58,4.82,0.73,578,Feasible,1,,,831.44,198973.35,101,50.88,283043.17,147,59.64,678834.82,149,22.78,342734.01,116,35.73,94311.65,65,40.97
P1733,Dam Reinforcement,Power Plant,Low,4941237,94,39,53,4.01,0.71,233,Not Feasible,1,,,661.41,309473.99,26,32.42,719404.27,44,42.19,807625.25,46,25.76,2554277.09,76,54.03,550456.4,41,40.6
P1734,Urban Flyover,Building,Low,1772800,51,84,63,9.86,0.94,207,Borderline,1,,,696.46,127789.83,17,73.0,282677.33,23,100.0,434852.16,43,54.96,495252.68,51,89.93,432228.0,73,51.88
P1735,Industrial Complex,Water Infra,Medium,6496853,79,38,61,8.21,0.72,257,Feasible,2,,,2580.09,870713.36,50,45.37,1317814.92,58,50.55,2679148.64,72,24.58,1118306.31,40,34.76,510869.77,37,34.74
P1736,Smart Solar Grid,Power Plant,Medium,3042999,79,81,59,4.35,0.54,227,Feasible,2,,,400.38,238209.15,27,62.64,322087.63,40,88.71,489891.12,39,53.69,1585086.14,92,100.0,407724.96,29,93.94
P1737,Industrial Complex,Bridge,Medium,4522554,61,31,31,7.27,0.97,142,Not Feasible,2,,,746.96,286674.15,15,21.75,952262.44,43,58.03,2026547.02,51,47.28,592045.9,16,18.71,665024.49,16,9.24
P1738,Urban Flyover,Building,High,4659985,59,54,21,2.7,0.96,263,Borderline,3,,,2314.83,267840.25,23,51.2,787736.51,33,89.5,1123909.57,43,32.99,1288863.27,79,63.72,1191635.39,85,32.59
P1739,Urban Flyover,Road,Medium,2902897,93,42,47,1.0,0.84,476,Borderline,2,,,4567.4,715828.44,175,76.18,498242.25,77,55.65,735139.07,99,33.3,324007.95,63,21.49,629679.29,62,23.37
P1740,Smart Solar Grid,Road,Medium,4576511,60,80,93,3.52,0.73,263,Not Feasible,2,,,6738.48,976222.52,93,100.0,820858.02,45,100.0,1330856.01,60,65.99,524643.97,28,52.78,923930.48,37,37.69
P1741,Dam Reinforcement,Water Infra,High,2163950,64,87,86,4.03,0.55,175,Feasible,3,,,1003.91,273509.79,27,100.0,372738.01,39,100.0,916511.86,57,55.28,424613.06,29,79.13,176577.29,24,84.59
P1742,Highway Expansion,Building,Low,1549148,65,63,90,0.17,0.9,227,Feasible,1,,,617.21,123408.77,15,53.06,235646.32,33,100.0,383268.48,58,51.11,506856.24,57,64.06,299968.19,65,39.76
P1743,Dam Reinforcement,Power Plant,Low,3773707,66,64,91,8.15,0.54,470,Feasible,1,,,578.92,307024.92,65,50.49,488450.37,87,68.38,615688.53,74,39.57,1817480.19,188,86.29,545062.99,55,75.27
P1744,Urban Flyover,Bridge,Low,5678394,75,32,95,3.59,0.53,125,Borderline,1,,,1243.55,360264.05,10,24.39,1381050.66,40,54.89,2407565.87,43,47.91,899190.52,16,20.22,630322.91,15,12.6
P1745,Urban Flyover,Bridge,Medium,6068002,51,88,29,5.8,0.77,149,Feasible,2,,,1004.55,367008.1,11,72.32,1301500.24,44,100.0,2682203.54,53,100.0,958544.03,17,60.16,758746.09,24,36.26
P1746,Dam Reinforcement,Road,Low,3773939,99,99,76,0.74,0.58,566,Not Feasible,1,,,11297.66,915353.24,191,100.0,631276.35,95,100.0,1000066.22,120,91.16,380850.97,83,62.98,846392.21,76,40.58
P1747,Highway Expansion,Road,Low,2935740,61,77,56,1.75,0.5,504,Feasible,1,,,7432.4,591203.03,169,100.0,476640.68,96,100.0,851123.81,121,65.01,384169.2,54,44.86,632603.28,63,40.5
P1748,Highway Expansion,Bridge,Medium,4434955,75,93,96,8.9,0.71,426,Feasible,2,,,754.02,357444.29,39,73.5,1002480.77,117,100.0,1949455.52,151,100.0,576788.5,56,54.9,548785.93,62,33.23
P1749,Urban Flyover,Road,Medium,5936710,72,48,83,6.09,0.57,481,Feasible,2,,,11782.95,1411493.23,162,80.09,982403.73,103,64.43,1515093.38,105,41.4,853041.13,54,30.56,1174678.53,58,23.52
P1750,Highway Expansion,Bridge,High,6038108,67,96,98,9.5,0.58,464,Feasible,3,,,1248.82,399197.81,36,75.11,1471304.09,135,100.0,2764854.45,175,100.0,748927.6,55,66.7,653824.05,63,29.26
P1751,Highway Expansion,Water Infra,High,3745226,81,34,59,9.99,0.54,246,Feasible,3,,,1527.9,455973.64,40,39.67,604161.7,52,45.9,1694872.64,83,24.08,690421.33,40,26.63,299796.69,30,33.71
P1752,Smart Solar Grid,Power Plant,Low,6155872,98,96,79,3.72,0.6,421,Not Feasible,1,,,776.2,333207.65,45,75.43,665245.48,80,100.0,944680.69,62,67.05,3493875.75,170,100.0,718862.43,64,100.0
