Project_ID,Project_Name,Project_Type,Scope_Complexity,Estimated_Cost_USD,Resource_Allocation_Score,Risk_Assessment_Score,Environmental_Impact_Score,Historical_Cost_Deviation_%,Stakeholder_Priority_Score,Time_Estimate_Days,Feasibility_Label,Unnamed: 13,Unnamed: 14,Engineered_Area,Site_Prep_Planned_Cost,Site_Prep_Planned_Days,Site_Prep_Stage_Risk,Foundations_Planned_Cost,Foundations_Planned_Days,Foundations_Stage_Risk,Structure_Planned_Cost,Structure_Planned_Days,Structure_Stage_Risk,Systems_Planned_Cost,Systems_Planned_Days,Systems_Stage_Risk,Finishing_Planned_Cost,Finishing_Planned_Days,Finishing_Stage_Risk,Site_Prep_Actual_Cost,Site_Prep_Actual_Days,Foundations_Actual_Cost,Foundations_Actual_Days,Structure_Actual_Cost,Structure_Actual_Days,Systems_Actual_Cost,Systems_Actual_Days,Finishing_Actual_Cost,Finishing_Actual_Days,Actual_Cost_Total,Actual_Time_Total,Comp_High,Comp_Low,Comp_Medium
P2084,Smart Solar Grid,Road,High,5273445,76,96,63,1.0,0.73,236,Feasible,,,11422.63,1362446.75,85,100.0,795093.07,45,100.0,1355078.2,47,90.05,722188.73,32,59.63,1038638.26,27,41.6,1534413.21,123,895448.8,65,1512310.21,65,783492.89,39,1107631.74,30,5833296.85,322,True,False,False
P2085,Industrial Complex,Water Infra,Medium,5206419,70,49,69,1.56,0.69,297,Feasible,,,2891.15,700392.48,58,55.94,1022643.68,65,69.33,1988177.4,86,27.97,1004693.3,47,41.56,490512.14,41,50.2,737085.79,67,1089866.77,80,2036914.94,86,1042929.9,50,513403.82,46,5420201.22,329,False,False,True
P2086,Industrial Complex,Building,Low,4184790,67,40,36,9.6,0.79,380,Feasible,,,1639.13,202615.7,23,35.5,690640.24,60,66.76,1049901.54,88,34.55,1345977.74,102,39.64,895654.78,107,23.56,220998.85,23,776042.34,70,1144107.61,88,1473966.71,105,965652.28,101,4580767.79,387,False,True,False
P2087,Dam Reinforcement,Water Infra,Low,3906495,62,96,54,0.38,0.72,354,Feasible,,,1794.45,460519.81,65,100.0,813127.65,73,100.0,1579125.08,114,61.38,695767.64,62,76.42,357954.82,40,95.22,488778.16,88,863022.67,99,1617179.48,131,722631.31,76,378268.67,53,4069880.29,447,False,True,False
P2088,Industrial Complex,Building,Low,6537580,65,36,20,9.78,0.51,260,Not Feasible,,,2853.31,464442.3,18,33.2,715883.53,31,57.93,2030057.48,59,28.98,2178447.16,62,43.71,1148749.53,90,16.18,506899.41,18,800027.51,35,2206586.14,57,2401775.95,65,1233109.4,81,7148398.41,256,False,True,False
P2089,Urban Flyover,Road,Low,5141363,58,52,48,0.05,1.0,424,Borderline,,,11781.53,1036446.91,134,86.27,883403.51,85,67.51,1311466.17,92,43.74,759878.87,50,32.66,1150167.55,63,29.82,1093537.46,172,915967.14,100,1329530.3,97,762167.7,49,1150459.28,61,5251661.88,479,False,True,False
P2090,Dam Reinforcement,Road,Low,2574833,61,90,70,8.74,0.77,464,Borderline,,,4742.18,655047.17,175,100.0,360842.61,75,100.0,676319.16,96,72.53,302436.16,59,52.81,580187.89,60,46.99,755360.38,237,416101.65,102,760413.96,116,333789.49,65,636795.72,64,2902461.2,584,False,True,False
P2091,Urban Flyover,Water Infra,Low,3927337,93,63,83,3.07,0.74,169,Borderline,,,1575.1,402875.02,30,72.42,775755.87,33,85.53,1552921.6,53,43.29,906765.77,31,55.81,289018.73,22,57.95,427952.94,36,834118.35,42,1604779.43,56,948291.07,35,302866.96,25,4118008.75,194,False,True,False
P2092,Highway Expansion,Water Infra,Low,3048891,87,48,23,9.39,0.98,389,Feasible,,,1348.1,364716.36,79,54.33,624578.87,94,67.49,1149386.47,105,29.84,744045.69,61,40.55,166163.6,50,47.79,404147.12,87,700743.02,111,1244066.27,102,813711.1,63,182985.98,54,3345653.49,417,False,True,False
P2093,Highway Expansion,Power Plant,Medium,2170439,68,87,47,3.17,0.58,227,Not Feasible,,,334.25,162983.57,23,73.41,274946.91,39,93.0,369354.83,37,56.71,1044288.51,97,100.0,318865.18,31,100.0,176672.46,29,303478.83,53,394147.7,43,1160038.98,136,354208.67,43,2388546.64,304,False,False,True
P2094,Smart Solar Grid,Power Plant,Medium,5990961,56,38,35,6.54,0.59,165,Feasible,,,834.58,361618.05,23,31.02,726388.21,28,39.54,952781.03,24,22.38,3154931.72,60,51.9,795241.99,30,45.16,389003.06,23,787854.13,30,1016345.27,23,3462583.41,68,867197.28,33,6522983.15,177,False,False,True
P2095,Industrial Complex,Bridge,Low,4646804,84,77,82,0.8,0.9,593,Borderline,,,797.73,284084.74,42,57.52,902815.23,172,100.0,2005982.86,213,100.0,765738.86,82,48.42,688182.31,84,27.6,290795.93,47,961265.56,233,2135854.8,289,777083.71,88,684509.41,81,4849509.41,738,False,True,False
P2096,Highway Expansion,Power Plant,High,1647296,97,70,95,2.42,0.63,201,Borderline,,,213.11,160217.85,28,54.63,176393.33,33,79.22,310792.1,35,45.83,759292.16,71,96.1,240600.57,34,74.22,173485.99,33,195454.43,44,333721.7,40,854500.8,101,265364.77,44,1822527.69,262,True,False,False
P2097,Industrial Complex,Power Plant,Medium,2549302,67,77,72,7.74,0.9,245,Feasible,,,334.88,164605.98,25,65.38,270654.16,46,84.4,433850.38,48,47.81,1354919.77,86,94.44,325271.71,40,92.97,184941.07,30,309519.08,60,479408.51,53,1563827.16,117,374919.26,54,2912615.08,314,False,False,True
P2098,Urban Flyover,Building,Medium,4122951,65,74,36,5.29,0.64,203,Not Feasible,,,1581.38,145448.45,18,65.77,497068.5,29,100.0,1208926.89,46,57.7,1277909.19,56,75.68,993597.97,54,48.18,159958.3,22,564213.05,41,1319461.55,53,1418460.63,71,1074683.95,60,4536777.48,247,False,False,True
P2099,Dam Reinforcement,Bridge,Low,2678687,88,54,59,9.28,0.52,409,Feasible,,,450.29,166010.76,38,42.4,586233.97,93,88.69,1079640.45,177,81.14,440365.53,48,32.96,406436.29,53,24.81,181531.43,40,669508.96,120,1224453.4,222,477175.35,48,436935.18,50,2989604.32,480,False,True,False
P2100,Highway Expansion,Power Plant,Medium,1800101,53,54,32,4.29,0.76,190,Feasible,,,242.85,101527.45,22,40.94,234506.5,34,63.39,317567.72,34,37.2,974832.22,77,71.54,171667.11,24,56.93,107874.33,23,254540.22,41,336207.82,36,1066220.96,95,185200.55,28,1950043.88,223,False,False,True
P2101,Dam Reinforcement,Power Plant,Low,5100612,74,48,71,8.7,0.6,294,Not Feasible,,,788.39,351222.25,38,38.25,635410.09,47,50.62,930445.86,59,31.6,2542306.35,109,61.63,641227.46,41,57.9,380628.01,39,696813.49,51,1001888.11,58,2817201.08,125,708065.63,46,5604596.32,319,False,True,False
P2102,Highway Expansion,Water Infra,Medium,2959406,81,68,77,4.49,0.88,435,Not Feasible,,,1276.55,353080.72,79,83.43,497553.17,97,93.84,1309885.82,137,41.56,562728.3,72,59.19,236157.99,50,61.99,391619.64,103,557163.81,132,1396713.52,147,610185.99,84,256751.31,59,3212434.27,525,False,False,True
P2103,Industrial Complex,Bridge,Medium,6877845,89,56,56,9.79,0.82,449,Feasible,,,1163.45,496376.36,41,45.99,1303458.62,135,96.25,2831721.33,142,88.96,1093399.5,65,31.96,1152889.19,66,16.84,558428.05,45,1536864.07,186,3316584.3,190,1213585.38,66,1260865.58,62,7886327.38,549,False,False,True
P2104,Highway Expansion,Bridge,High,6238561,62,92,98,9.6,0.96,582,Not Feasible,,,1124.85,385062.05,51,62.08,1103976.9,162,100.0,2908534.79,203,100.0,995245.99,89,64.99,845741.28,78,40.17,449741.34,63,1335449.69,235,3518372.43,294,1165603.46,111,967423.68,86,7436590.6,789,True,False,False
P2105,Highway Expansion,Bridge,High,1964918,94,97,95,3.29,0.89,456,Feasible,,,394.38,121798.59,32,71.43,404598.8,116,100.0,905445.69,173,100.0,243679.97,59,60.02,289394.95,77,37.93,135148.63,41,460917.14,168,1031479.68,251,267509.67,72,311074.63,84,2206129.75,616,True,False,False
P2106,Urban Flyover,Water Infra,Medium,1496758,66,48,80,8.86,0.59,514,Feasible,,,727.68,185005.31,88,59.04,270816.16,111,64.0,629552.02,145,32.68,319315.96,100,39.12,92068.55,70,45.17,208853.44,103,307157.61,133,693014.72,148,353697.02,106,102575.42,76,1665298.21,566,False,False,True
P2107,Smart Solar Grid,Road,Medium,6389529,98,57,98,8.48,0.9,473,Feasible,,,16756.41,1365405.57,152,100.0,984517.77,85,70.49,1819279.27,119,50.87,738770.89,55,35.48,1481555.51,62,27.48,1620995.39,212,1137453.36,105,2063363.72,134,825617.55,57,1642928.75,62,7290358.77,570,False,False,True
P2108,Urban Flyover,Bridge,Medium,6368234,86,62,53,2.11,0.82,210,Not Feasible,,,1132.52,522065.43,15,46.65,1610888.09,63,100.0,2656273.66,74,96.77,792054.06,28,36.25,786952.76,30,23.12,546571.63,16,1772469.34,88,2914130.88,102,820994.11,29,805370.86,29,6859536.82,264,False,False,True
P2109,Dam Reinforcement,Bridge,Low,5642929,55,39,89,6.24,0.83,588,Feasible,,,1209.7,436458.7,46,32.87,1283711.25,136,64.44,2438626.33,255,59.75,736571.48,70,24.16,747561.25,80,13.77,460094.36,46,1394590.25,158,2637586.88,290,769911.49,66,773471.48,71,6035654.46,631,False,True,False
P2110,Industrial Complex,Water Infra,High,1028625,68,59,36,0.73,0.92,470,Not Feasible,,,433.29,127395.23,86,67.45,213232.24,109,81.91,403399.43,141,42.23,208763.81,83,47.14,75834.29,51,56.27,137348.44,109,233005.96,147,424640.96,157,220791.83,95,80902.81,61,1096690.0,569,True,False,False
P2111,Industrial Complex,Road,Low,3833552,62,51,39,8.37,0.79,553,Feasible,,,10567.09,1016300.07,199,91.97,581436.0,88,64.89,959430.52,117,45.18,490326.91,81,28.18,786058.51,69,24.79,1166143.15,261,650617.69,102,1053716.6,124,529753.8,78,846464.9,65,4246696.14,630,False,True,False
P2112,Highway Expansion,Bridge,Low,4431961,75,32,92,1.75,0.73,368,Not Feasible,,,749.83,342535.49,22,23.65,832609.17,112,54.58,2139043.72,139,47.39,622687.23,50,20.45,495085.39,45,13.93,342579.99,21,857878.22,124,2188935.71,149,620821.3,46,490448.04,40,4500663.26,380,False,True,False
P2113,Industrial Complex,Bridge,Medium,6701934,63,77,78,0.71,0.82,251,Borderline,,,1108.17,478760.28,19,59.48,1332963.21,66,100.0,3063061.74,101,100.0,841889.09,28,54.71,985259.67,38,24.0,500409.22,22,1446522.79,92,3324014.18,141,875996.51,32,995325.42,37,7142268.12,324,False,False,True
P2114,Smart Solar Grid,Building,Low,2276647,80,31,88,4.0,0.65,288,Feasible,,,839.38,163420.85,19,29.33,394367.2,38,49.81,666161.38,63,21.94,605153.69,82,35.92,447543.88,87,18.01,167998.27,18,413479.7,41,679903.93,59,626086.89,83,455019.88,79,2342488.67,280,False,True,False
P2115,Smart Solar Grid,Road,Low,5042608,53,83,52,5.77,0.59,562,Feasible,,,15361.0,1314292.38,178,100.0,842286.65,110,100.0,1331229.04,123,77.7,550996.62,64,43.82,1003803.32,88,37.18,1489747.4,241,954729.99,149,1478354.64,152,592655.76,67,1072829.54,89,5588317.33,698,False,True,False
P2116,Highway Expansion,Power Plant,Medium,5682315,88,35,97,8.55,0.81,179,Not Feasible,,,689.45,310873.46,24,27.71,601368.26,28,38.48,999668.93,28,22.74,3119852.0,66,47.98,650552.36,33,38.1,339581.65,24,663786.81,29,1086704.37,27,3475177.29,73,717813.18,35,6283063.3,188,False,False,True
P2117,Highway Expansion,Bridge,Low,6416775,57,69,36,9.74,0.62,488,Feasible,,,1055.74,456735.43,41,47.61,1339920.78,143,100.0,2837268.92,185,100.0,919124.35,63,46.99,863725.52,56,23.04,504350.59,44,1553602.83,194,3289738.53,251,1014343.38,67,931400.7,53,7293436.03,609,False,True,False
P2118,Dam Reinforcement,Water Infra,Low,3527576,74,31,76,4.39,0.54,456,Feasible,,,1415.12,460665.44,73,35.0,575958.56,104,43.21,1555369.3,157,22.17,633796.16,69,24.54,301786.53,53,30.07,478237.91,73,602671.98,109,1594684.14,146,651323.19,65,311806.1,52,3638723.32,445,False,True,False
P2119,Highway Expansion,Building,High,1316205,62,31,20,0.6,0.5,360,Feasible,,,445.65,80867.0,35,27.95,204522.39,43,53.92,335919.2,70,21.92,457671.44,94,36.21,237224.98,117,14.99,83851.51,36,217428.29,51,346273.51,70,478375.73,102,242878.87,112,1368807.91,371,True,False,False
P2120,Urban Flyover,Power Plant,High,4045315,81,84,32,7.49,0.8,309,Feasible,,,620.95,284851.03,37,68.34,557932.1,51,92.83,633134.59,52,56.93,2118351.06,116,100.0,451046.23,53,91.3,328050.73,47,657275.85,72,721366.53,62,2511911.53,168,530614.28,74,4749218.92,423,True,False,False
P2121,Urban Flyover,Power Plant,Medium,4144480,87,89,46,5.65,0.68,459,Feasible,,,609.23,255172.37,62,65.86,478048.04,75,99.9,734410.57,88,60.83,2168193.13,182,100.0,508655.89,52,100.0,281338.16,75,543900.65,105,805897.02,104,2467092.8,254,578777.45,73,4677006.08,611,False,False,True
P2122,Urban Flyover,Building,High,5295680,87,35,89,4.48,0.88,400,Not Feasible,,,2475.06,269741.81,34,29.82,632014.95,57,58.68,1414050.78,83,28.45,1746498.84,96,41.48,1233373.61,130,16.58,291603.27,35,702384.41,69,1526620.16,86,1909422.53,107,1316191.31,126,5746221.68,423,True,False,False
P2123,Smart Solar Grid,Water Infra,High,4570834,77,48,78,3.09,0.69,351,Feasible,,,1819.47,522518.28,56,56.29,752794.29,80,64.04,1694821.88,106,27.64,1149702.43,61,42.93,450997.12,48,49.1,571303.3,67,829118.0,99,1802798.28,109,1241145.46,68,489748.06,55,4934113.1,398,True,False,False
P2124,Industrial Complex,Power Plant,High,3930639,79,56,25,5.02,0.74,590,Feasible,,,508.61,246157.2,67,43.62,492501.86,94,63.39,745397.88,102,40.05,1953496.38,252,75.52,493085.67,75,57.42,270535.24,75,551530.27,116,816415.57,112,2212585.24,330,549084.03,90,4400150.35,723,True,False,False
P2125,Dam Reinforcement,Power Plant,Low,3864781,52,30,42,3.39,0.7,582,Feasible,,,588.05,244611.47,86,25.18,373483.1,106,33.36,691983.21,116,18.82,2072032.46,196,39.19,482670.76,77,33.45,248917.69,82,383090.54,105,699796.63,106,2137323.89,201,495130.05,77,3964258.8,571,False,True,False
P2126,Highway Expansion,Road,High,6524532,77,62,29,7.57,0.83,408,Borderline,,,10839.09,1675278.44,136,100.0,1115723.56,82,80.63,1594255.91,98,48.8,770972.05,44,31.41,1368302.03,48,34.68,2008301.66,197,1313962.24,110,1822216.5,113,866601.09,46,1542898.25,51,7553979.74,517,True,False,False
P2127,Dam Reinforcement,Power Plant,Low,5105519,52,69,70,5.44,0.68,394,Feasible,,,639.31,268414.83,49,54.93,660772.24,70,77.82,1011084.04,74,41.7,2411130.31,131,90.72,754117.57,70,79.83,286654.05,54,720984.56,86,1066247.08,77,2662330.06,171,824370.39,87,5560586.14,475,False,True,False
P2128,Smart Solar Grid,Bridge,High,4617860,94,61,38,8.77,0.98,432,Borderline,,,772.35,279699.83,37,44.26,1063077.92,110,100.0,2210851.1,167,95.92,530325.07,61,40.6,533906.08,57,18.26,318655.44,42,1275787.3,160,2643375.36,238,602069.28,67,593122.01,56,5433009.39,563,True,False,False
P2129,Highway Expansion,Bridge,High,5352360,83,98,70,5.44,0.97,134,Borderline,,,888.6,369992.92,13,74.63,1312751.0,29,100.0,2315029.79,56,100.0,691010.51,17,66.24,663575.78,19,27.96,420551.88,17,1527362.94,42,2693496.86,81,779303.86,21,721496.03,20,6142211.57,181,True,False,False
P2130,Highway Expansion,Building,Low,5828761,65,46,87,2.38,0.92,160,Borderline,,,2516.22,302042.87,10,44.56,629614.16,19,81.0,1568189.97,31,31.37,1964052.32,48,48.45,1364861.68,51,24.62,310708.76,11,670272.95,24,1592812.59,30,2027926.87,52,1377218.92,48,5978940.09,165,False,True,False
P2131,Smart Solar Grid,Building,Medium,4940285,71,37,61,8.51,0.96,572,Borderline,,,2047.53,298318.65,55,34.86,639252.61,87,62.05,1335700.48,96,27.24,1535117.61,135,43.98,1131895.66,199,16.86,328458.81,57,722331.22,103,1459822.05,95,1705111.36,146,1224578.06,186,5440301.5,587,False,False,True
P2132,Industrial Complex,Water Infra,Low,5657089,81,86,76,5.57,0.72,327,Feasible,,,2381.65,683051.55,63,98.03,939966.46,80,100.0,2612689.07,83,48.59,1071936.61,64,70.94,349445.3,36,91.4,761528.74,85,1049841.29,108,2781711.26,89,1165608.89,77,387241.38,47,6145931.56,406,False,True,False
P2133,Highway Expansion,Water Infra,Low,6870577,87,71,87,2.07,0.77,179,Not Feasible,,,3429.89,972271.1,31,88.4,1095359.37,46,95.43,2666129.85,51,49.76,1431235.08,31,57.93,705581.61,20,63.48,1039934.62,40,1179156.33,61,2750435.38,55,1487983.22,35,737406.07,23,7194915.62,214,False,True,False
P2134,Industrial Complex,Road,Medium,6742533,57,38,57,6.24,0.87,484,Feasible,,,20972.87,1667193.11,183,67.37,1125233.18,79,45.48,1684395.82,99,32.89,739899.73,67,21.23,1525811.15,57,23.03,1888704.4,222,1248594.31,86,1846551.06,101,801972.59,64,1656731.95,55,7442554.31,528,False,False,True
P2135,Smart Solar Grid,Building,High,3627144,57,64,81,3.58,0.85,359,Borderline,,,1465.86,209206.46,28,62.45,495316.26,43,100.0,944607.35,62,46.62,1041851.82,99,76.79,936162.11,127,27.21,231084.98,35,566452.36,62,1027846.99,71,1166339.78,130,999766.13,131,3991490.24,429,True,False,False
P2136,Dam Reinforcement,Road,Low,6172384,55,82,26,8.44,0.95,215,Feasible,,,11376.6,1596143.8,73,100.0,965350.3,38,100.0,1555511.27,46,74.87,753924.92,31,49.81,1301453.71,27,41.02,1847617.6,99,1117442.05,51,1759448.23,56,832887.21,34,1425723.11,28,6983118.2,268,False,True,False
P2137,Highway Expansion,Water Infra,Medium,3825896,63,83,90,4.53,0.86,397,Feasible,,,1508.65,415655.8,60,99.28,627212.14,86,100.0,1644544.28,131,56.95,806264.0,62,66.3,332219.78,58,80.72,468056.91,84,706746.43,120,1780559.54,152,880669.92,75,367785.97,75,4203818.77,506,False,False,True
P2138,Industrial Complex,Power Plant,Low,5936792,81,54,69,7.26,1.0,546,Not Feasible,,,942.24,388270.37,62,43.24,663066.79,87,60.73,860085.41,106,39.79,3217414.85,207,70.43,807954.58,84,55.8,417263.38,65,724525.9,99,921253.19,109,3547783.61,247,878740.0,94,6489566.08,614,False,True,False
P2139,Highway Expansion,Road,Medium,3038540,84,96,71,0.96,0.67,279,Not Feasible,,,5367.84,707569.9,95,100.0,500567.06,53,100.0,813484.79,64,82.68,361076.44,31,51.89,655841.82,36,59.15,773031.51,133,546877.57,74,874751.53,83,377228.62,35,689908.88,42,3261798.11,367,False,False,True
P2140,Industrial Complex,Power Plant,High,5876872,59,91,45,3.96,0.92,516,Feasible,,,776.69,414704.29,56,67.13,797069.36,102,100.0,865585.98,86,62.18,3071695.46,195,100.0,727816.92,77,100.0,461461.39,71,914257.05,148,958711.31,106,3523305.96,283,834822.89,112,6692558.6,720,True,False,False
P2141,Highway Expansion,Road,High,3739956,52,84,45,9.83,0.85,541,Feasible,,,5485.9,972636.62,185,100.0,563822.33,93,100.0,957120.69,108,68.35,509652.64,76,51.12,736723.71,79,44.85,1184176.22,268,686448.55,135,1131757.27,137,592924.79,89,851984.37,89,4447291.2,718,True,False,False
P2142,Highway Expansion,Road,Low,3619980,61,75,38,8.08,0.85,401,Feasible,,,5421.66,909140.29,128,100.0,541257.32,79,93.62,990296.91,98,68.05,355879.83,41,48.82,823405.66,54,36.15,1042706.65,173,617175.64,104,1102796.96,116,389173.17,44,889559.56,54,4041411.98,491,False,True,False
P2143,Highway Expansion,Water Infra,Medium,1721384,98,53,28,1.6,0.66,328,Feasible,,,852.11,221664.8,55,59.38,317003.39,80,73.59,709804.69,93,32.53,327981.09,63,41.64,144930.02,37,57.86,233653.85,64,338631.08,100,729232.46,95,339931.1,67,152549.57,43,1793998.06,369,False,False,True
P2144,Dam Reinforcement,Road,Medium,1519777,80,75,80,2.78,0.89,252,Feasible,,,3633.07,351526.03,82,100.0,237303.56,42,95.63,425162.0,57,71.3,208312.69,37,46.49,297472.72,34,38.37,390296.43,115,262429.45,58,459737.52,71,220036.75,41,311776.72,36,1644276.87,321,False,False,True
P2145,Highway Expansion,Water Infra,High,4699181,78,51,39,3.3,0.95,500,Borderline,,,2537.37,555305.61,93,63.01,888660.8,116,70.63,1838202.37,161,28.01,975289.95,82,43.45,441722.26,48,49.9,612697.87,115,987534.75,149,1961406.53,166,1056288.01,92,481364.63,56,5099291.79,578,True,False,False
P2146,Industrial Complex,Road,Low,3887698,54,40,69,6.5,0.61,552,Not Feasible,,,11539.14,987456.3,201,73.47,595701.16,85,49.83,1000188.45,130,36.17,446726.62,58,21.85,857625.47,77,18.68,1095683.38,243,646434.76,92,1071248.26,131,471852.5,54,903051.94,70,4188270.84,590,False,True,False
P2147,Dam Reinforcement,Road,Medium,6176773,74,77,99,7.57,0.81,216,Borderline,,,19010.15,1506028.08,72,100.0,1078275.89,42,100.0,1599147.46,49,69.6,713627.97,30,49.19,1279693.61,23,43.74,1776872.49,101,1272193.25,59,1834595.89,60,803075.75,33,1432612.83,25,7119350.21,278,False,False,True
P2148,Urban Flyover,Building,Low,5230625,90,37,41,7.5,0.7,338,Borderline,,,2219.13,280639.28,19,34.08,742721.5,37,61.56,1612660.6,85,21.61,1389617.51,93,44.69,1204986.11,103,23.05,299998.25,19,815054.54,42,1703116.05,79,1500717.15,98,1274368.51,97,5593254.5,335,False,True,False
P2149,Industrial Complex,Building,Low,3432593,80,68,32,5.1,0.99,508,Feasible,,,1074.61,192997.66,35,57.96,449690.35,75,100.0,936226.75,119,45.33,1098140.7,144,82.96,755537.54,135,28.53,206127.26,39,499367.64,102,987981.02,126,1200561.87,182,784489.53,131,3678527.32,580,False,True,False
P2150,Industrial Complex,Water Infra,Low,5028812,70,64,31,8.11,0.74,190,Feasible,,,2135.7,714381.78,33,77.21,897376.13,42,86.56,2075342.23,56,38.73,873435.87,32,50.42,468275.98,27,67.08,799959.73,41,1013597.68,54,2240937.68,57,953743.05,35,519441.02,32,5527679.16,219,False,True,False
P2151,Urban Flyover,Road,Medium,5031464,69,78,29,4.37,0.61,551,Feasible,,,10902.03,1302369.67,202,100.0,870149.27,81,99.13,1304937.07,122,68.31,495602.22,77,47.1,1058405.77,69,41.63,1479014.87,282,987389.27,113,1439237.43,149,535755.93,85,1138180.81,74,5579578.31,703,False,False,True
P2152,Dam Reinforcement,Power Plant,High,4390742,88,75,84,1.24,0.69,393,Feasible,,,535.66,236308.7,50,57.12,513216.36,65,77.86,772656.24,75,53.46,2229470.97,150,96.21,639089.73,51,90.36,253609.07,60,561595.5,86,826352.11,89,2481169.05,214,707444.74,71,4830170.47,520,True,False,False
P2153,Highway Expansion,Bridge,High,1156498,71,67,49,5.64,0.83,470,Feasible,,,178.81,80902.39,30,56.46,243385.98,146,100.0,493971.25,169,100.0,160170.09,55,38.98,178068.28,71,28.11,90509.99,36,283511.28,212,575408.75,245,176226.3,60,193868.95,73,1319525.27,626,True,False,False
P2154,Industrial Complex,Water Infra,Medium,3887296,53,37,27,9.52,0.54,253,Not Feasible,,,1610.59,443846.46,40,41.92,724607.91,59,51.49,1700532.93,79,19.17,728573.5,42,32.84,289735.2,33,39.59,496386.9,43,817826.9,66,1860307.99,75,807717.69,43,323308.06,35,4305547.54,262,False,False,True
P2155,Urban Flyover,Building,Medium,5588887,62,83,40,7.93,0.8,185,Borderline,,,2372.25,427239.98,9,72.92,764610.57,24,100.0,1705891.27,42,62.09,1489959.1,55,85.29,1201186.08,54,54.1,485256.4,11,890358.74,34,1917982.8,50,1711796.72,72,1340368.29,62,6345762.95,229,False,False,True
P2156,Highway Expansion,Building,High,3736582,94,66,41,5.79,0.97,246,Feasible,,,1398.07,154663.77,16,61.12,523128.99,38,100.0,918095.03,46,52.26,1328041.83,67,79.48,812652.38,78,27.07,174253.1,20,610982.69,55,1025741.98,54,1522137.15,89,886201.11,80,4219316.03,298,True,False,False
P2157,Dam Reinforcement,Water Infra,Medium,2100500,91,69,37,6.47,0.93,324,Not Feasible,,,826.78,262684.46,61,74.93,421404.11,70,93.81,858741.38,98,46.59,388547.41,50,59.17,169122.64,44,70.5,294416.11,77,480604.31,95,937100.08,108,429098.2,58,188771.06,54,2329989.76,392,False,False,True
P2158,Industrial Complex,Building,High,2576590,99,63,85,9.31,0.53,417,Feasible,,,1068.4,101679.44,31,57.07,413136.33,41,100.0,816755.21,93,39.13,764614.32,115,79.14,480404.7,136,26.38,117879.04,37,498408.89,59,930811.0,102,904940.3,153,540773.17,139,2992812.4,490,True,False,False
